,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue id
4783,"8001, Zürich",47.372,8.5413,Raclette Factory,47.37237594255197,8.543813086982865,Swiss Restaurant,5865150b158b9642d6da251c
4784,"8001, Zürich",47.372,8.5413,Brasserie Lipp Zürich,47.37448626519975,8.539563468760312,French Restaurant,4b05888af964a520a0cc22e3
4785,"8001, Zürich",47.372,8.5413,Louis Vuitton,47.370610992997996,8.539176676057423,Boutique,4c41d071ff711b8dae751205
4787,"8001, Zürich",47.372,8.5413,Wystube Isebähnli,47.373197420820944,8.54487419128418,Mediterranean Restaurant,4b7360c0f964a52086ab2de3
4788,"8001, Zürich",47.372,8.5413,Schtund,47.37215636888742,8.539314044877905,Restaurant,4c988c9fd799a1cd8cdeb252
4789,"8001, Zürich",47.372,8.5413,BarMünster,47.37170497050914,8.543897369400863,Cocktail Bar,52d43f88498ea53279fb4fc9
4791,"8001, Zürich",47.372,8.5413,Rooftop Bar,47.37555590075482,8.540126043358105,Lounge,5008201ee88903a7aaa1f023
4792,"8001, Zürich",47.372,8.5413,Jelmoli,47.374242,8.537679,Department Store,4b05888bf964a52000cd22e3
4793,"8001, Zürich",47.372,8.5413,Lindenplatz,47.37299678452966,8.541346939658906,Park,4ccaf81097d0224bbb2f56b8
4794,"8001, Zürich",47.372,8.5413,Globus Delicatessa,47.37555671618728,8.53835675522285,Gourmet Shop,50b102e7e4b0a74d354c54be
4795,"8001, Zürich",47.372,8.5413,Ojo de Agua,47.37393707061196,8.539298470766099,Argentinian Restaurant,4c1152b79336b713fa6e42ea
4797,"8001, Zürich",47.372,8.5413,La Stanza,47.368386297594476,8.536837348137258,Café,4b0d474ff964a520924523e3
4799,"8001, Zürich",47.372,8.5413,Haute,47.37039149834158,8.535333894988906,Restaurant,4bcdb3fbfb84c9b61f63223e
4800,"8001, Zürich",47.372,8.5413,The Lion,47.37393436699103,8.539187293073667,Bar,4b06fe91f964a52000f522e3
4801,"8001, Zürich",47.372,8.5413,Rathaus Café,47.37227545206023,8.542550150393149,Café,4b1fbfd6f964a520ab2824e3
4802,"8001, Zürich",47.372,8.5413,Läderach,47.37653748719213,8.539652945156794,Chocolate Shop,509e8657e4b0b119690fefc2
4803,"8001, Zürich",47.372,8.5413,OOO at Modissa,47.37463826532732,8.538915094474342,Asian Restaurant,5545006d498e0e70ccbbdc54
4804,"8001, Zürich",47.372,8.5413,Cranberry,47.37211269209669,8.542951227212576,Gay Bar,4b058888f964a520e1cb22e3
4805,"8001, Zürich",47.372,8.5413,Spaghetti Factory Rosenhof,47.37295200649502,8.54371052071147,Italian Restaurant,4b05888af964a520a3cc22e3
4807,"8001, Zürich",47.372,8.5413,Babu's Bakery & Coffeehouse,47.372989,8.534252,Bakery,4dea0d2945dd3993a880a411
4808,"8001, Zürich",47.372,8.5413,Hotel Storchen,47.37126567053149,8.542178260289402,Hotel,4b39fc23f964a520046025e3
4809,"8001, Zürich",47.372,8.5413,Rennweg,47.373252340921105,8.539402948150922,Pedestrian Plaza,4c979d9482b56dcb7f58ebaa
4810,"8001, Zürich",47.372,8.5413,Bodega Española,47.371287729592666,8.544151889268985,Spanish Restaurant,4b05888af964a5208ecc22e3
4811,"8001, Zürich",47.372,8.5413,Bianchi,47.37353567745352,8.542863072041442,Italian Restaurant,4cacdc7e2776b60ce03d550d
4812,"8001, Zürich",47.372,8.5413,Zumstein,47.37288077746043,8.539657245944618,Arts & Crafts Store,4ce65f929f776ea821525122
4815,"8001, Zürich",47.372,8.5413,Coop City,47.37302279073476,8.538032258624082,Department Store,4b3c8bd8f964a5200c8525e3
4816,"8001, Zürich",47.372,8.5413,Helvti Diner Urania,47.37432439074405,8.540952999648411,Diner,5708e62c498e0a57fffb5e5b
4817,"8001, Zürich",47.372,8.5413,Raclette-Stube,47.37480745454033,8.54468951042981,Swiss Restaurant,4b54bb21f964a5206ac927e3
4818,"8001, Zürich",47.372,8.5413,Walliserkeller,47.374917001770676,8.544565352362122,Swiss Restaurant,4b2d1ea2f964a520c7ce24e3
4819,"8001, Zürich",47.372,8.5413,MOUDI - Bar & Restaurant,47.369919844894525,8.534484993124845,Bar,5582ece0498e34732ab41ce3
4820,"8001, Zürich",47.372,8.5413,Roots and Friends,47.37623764527292,8.53870861322051,Vegetarian / Vegan Restaurant,55958546498ed14c49ffc765
4821,"8001, Zürich",47.372,8.5413,Yumi Hana Lebensmittel & Spezialitäten,47.376347198119134,8.540413959302162,Grocery Store,51f0c6132fc602886c8cc225
4822,"8002, Zürich",47.3606,8.5325,Seebad Enge,47.361547354535034,8.536753776048664,Pool,4b058889f964a52065cc22e3
4823,"8002, Zürich",47.3606,8.5325,Museum Rietberg,47.3589100897243,8.529863974217566,History Museum,4b058889f964a52077cc22e3
4824,"8002, Zürich",47.3606,8.5325,Ristorante Il Tartufo,47.360154612995395,8.533371755382358,Italian Restaurant,4b718fbbf964a520924d2de3
4825,"8002, Zürich",47.3606,8.5325,Arboretum (Rentenwiese),47.36266461396118,8.53611946105957,Park,4bf7c97b508c0f470afb3d31
4826,"8002, Zürich",47.3606,8.5325,L'Altro,47.360220039691285,8.534218317246284,Italian Restaurant,4bbb1e1453649c745daa49fb
4827,"8002, Zürich",47.3606,8.5325,FIFA World Football Museum,47.36365521048713,8.531420132566723,History Museum,56765236498e82133994b4be
4828,"8002, Zürich",47.3606,8.5325,Hafen Enge Beiz,47.36118154474324,8.535880282806321,BBQ Joint,4bc59c164a9aa59383a6067b
4829,"8002, Zürich",47.3606,8.5325,Don Leone,47.36125720709889,8.526476484427297,Italian Restaurant,4c594cd1d3aee21ebac76755
4830,"8002, Zürich",47.3606,8.5325,Sauna am See,47.36176346900597,8.536999225616455,Sauna / Steam Room,4b458a72f964a520bb0d26e3
4831,"8002, Zürich",47.3606,8.5325,Alden Hotel Splügenschloss,47.36462286520168,8.534343826219231,Hotel,4b058887f964a520b5cb22e3
4832,"8002, Zürich",47.3606,8.5325,Restaurant Bederhof,47.36239667110947,8.526788623102881,Swiss Restaurant,4b439110f964a5205ce325e3
4833,"8002, Zürich",47.3606,8.5325,Park Hyatt Zurich,47.36638123192162,8.536203992770012,Hotel,4b058887f964a520dacb22e3
4834,"8002, Zürich",47.3606,8.5325,Rieterpark,47.35797488046243,8.530248504205188,Park,4ba141ddf964a520b0a637e3
4835,"8002, Zürich",47.3606,8.5325,Thermalbad & Spa,47.36470347529419,8.52534182877817,Spa,4d4c6b2e855b5481928ee78f
4836,"8002, Zürich",47.3606,8.5325,Quai 61,47.35904749757127,8.536981693910713,Restaurant,518d669b498ea077465c5385
4837,"8002, Zürich",47.3606,8.5325,Belvoirpark,47.356858677141794,8.53340235613575,Park,4ba669d4f964a520d04f39e3
4839,"8002, Zürich",47.3606,8.5325,B2 Boutique Hotel & Spa,47.3645315555875,8.52455073678241,Hotel,4f4149f1e4b0f6acbc208273
4840,"8002, Zürich",47.3606,8.5325,Migros Fitnesspark Stockerhof,47.36631255904645,8.5350204114366,Gym / Fitness Center,4c52efcf048b1b8dcdd12c31
4841,"8002, Zürich",47.3606,8.5325,JOE & THE JUICE,47.3587813,8.523084899999999,Juice Bar,576912a5498eabc2976580f5
4842,"8002, Zürich",47.3606,8.5325,Weisses Rössli,47.361770192099634,8.52623623893753,French Restaurant,4bd9cf843f01c9b6573553a5
4843,"8002, Zürich",47.3606,8.5325,Le Rendez Vous,47.365615087759146,8.532213338850609,French Restaurant,4d302b697791224b584bce42
4845,"8002, Zürich",47.3606,8.5325,Vee's Bistro - Thai Food - Take away,47.36500641950531,8.532703539420643,Thai Restaurant,5595fd46498e7e817b7f5605
4847,"8002, Zürich",47.3606,8.5325,Hotel Glärnischhof,47.367609992869156,8.537265168587167,Hotel,4b058887f964a520becb22e3
4848,"8002, Zürich",47.3606,8.5325,Restaurant Belvoirpark Zürich,47.35761426179277,8.533222723387624,Restaurant,4c0e6a5185e195219379eea5
4850,"8002, Zürich",47.3606,8.5325,Strandbad Mythenquai,47.35370216992772,8.535202575902773,Beach,4b058889f964a52041cc22e3
4852,"8002, Zürich",47.3606,8.5325,Onyx Bar,47.36673426912936,8.536270669098537,Hotel Bar,4b058888f964a52014cc22e3
4853,"8002, Zürich",47.3606,8.5325,HEIDI & TELL Co.,47.364676,8.531902,Burger Joint,4fbe0ab6e4b02f0da758551d
4854,"8002, Zürich",47.3606,8.5325,Sukkulentensammlung,47.35451550705844,8.52899534638034,Museum,4c7b837b81bca0937c4f0315
4855,"8002, Zürich",47.3606,8.5325,Four Points by Sheraton Sihlcity,47.3592748,8.5231236,Hotel,4b53a62bf964a5203fa627e3
4856,"8002, Zürich",47.3606,8.5325,Sihlcity,47.358619253452716,8.523143802034523,Shopping Mall,4b07a7d7f964a5203bff22e3
4857,"8002, Zürich",47.3606,8.5325,Korner,47.36862554138806,8.534223935971262,Burger Joint,4f8e8c6fe4b040530b0374d0
4858,"8002, Zürich",47.3606,8.5325,Bikepark Zurich,47.35600159046873,8.523918226632475,Athletics & Sports,5199f9b5498e40ec2d6576d7
4859,"8002, Zürich",47.3606,8.5325,Ona Pokē,47.368031334051054,8.53604790652562,Hawaiian Restaurant,58b16d2726a9534fe55dc5fd
4860,"8002, Zürich",47.3606,8.5325,Rüsterei,47.35842601284158,8.522955814719129,Swiss Restaurant,4bf26fda9f9395213bb13098
4862,"8002, Zürich",47.3606,8.5325,Restaurant Aura,47.3686249034138,8.537483460352663,Restaurant,514b7b6ae4b0b5a9c8d79cf6
4863,"8002, Zürich",47.3606,8.5325,Papiersaal,47.35835334201024,8.522860809923188,Concert Hall,4b05888bf964a520eacc22e3
4864,"8002, Zürich",47.3606,8.5325,kai sushi Lessing,47.360041821792954,8.52364577800537,Sushi Restaurant,5380dd9a498eb7855e844792
4865,"8002, Zürich",47.3606,8.5325,Allmend Brunau,47.358255094738595,8.522023263398522,Soccer Stadium,4b079a75f964a520eafe22e3
4866,"8002, Zürich",47.3606,8.5325,Le Raymond Bar,47.36863240543541,8.537337990928004,Café,564449d9498ed605ab455674
4867,"8002, Zürich",47.3606,8.5325,ENGIMATT City-Gardenhotel,47.35958968880944,8.524747696442958,Hotel,4b058887f964a520bfcb22e3
4868,"8002, Zürich",47.3606,8.5325,VBZ Sihlcity Nord,47.35978942773796,8.522695989034265,Tram Station,4b50667ff964a520462227e3
4869,"8002, Zürich",47.3606,8.5325,Turf Bar,47.36358003386599,8.532127036865452,Bar,4d244c6875526dcb1e8808a9
4870,"8002, Zürich",47.3606,8.5325,Restaurant Vereinigung,47.36300582977962,8.522282091210586,Tapas Restaurant,4b556518f964a52042e327e3
4871,"8002, Zürich",47.3606,8.5325,Hitzberger,47.35819614024154,8.523262884552993,Sandwich Place,4b2a7b91f964a52005aa24e3
4872,"8002, Zürich",47.3606,8.5325,Aura Club,47.36859876639277,8.53769672890044,Lounge,5197f90b498eb4bdfa1b96e8
4873,"8002, Zürich",47.3606,8.5325,TripleXFitness Shop,47.367969429471025,8.53464961051941,Sporting Goods Shop,515c61048055b8794cbd7422
4874,"8002, Zürich",47.3606,8.5325,Bar Nocciolina,47.36811486065194,8.53633312726582,Bar,4caf4b37eb65b1f7e77c62cd
4875,"8002, Zürich",47.3606,8.5325,Parkhuus,47.36678713824185,8.535991744316313,Swiss Restaurant,4b058888f964a52011cc22e3
4876,"8002, Zürich",47.3606,8.5325,Maison Manesse,47.36507091158822,8.521432643344005,Restaurant,5284b3c9498ea286f5c99869
4877,"8002, Zürich",47.3606,8.5325,Grahn Caphê,47.367432,8.539904,Vietnamese Restaurant,5914a5ab5f68b967eb8956c0
4878,"8002, Zürich",47.3606,8.5325,Rentenwiese,47.36317469679109,8.536412122323012,Park,538a40c0498e54d858d89a2c
4879,"8002, Zürich",47.3606,8.5325,Bahnhof Zürich Enge,47.36430508986262,8.530746265416449,Train Station,4b06abc4f964a52077ee22e3
4880,"8002, Zürich",47.3606,8.5325,Confiseur Bachmann AG,47.358026,8.523268,Bakery,524991c4498ef81af0419373
4881,"8002, Zürich",47.3606,8.5325,Nike Zürich,47.35733019309441,8.523593544960022,Sporting Goods Shop,4d99a7afb188721e306b4237
4882,"8002, Zürich",47.3606,8.5325,Sportanlage Sihlhölzli,47.36724441811747,8.527251825568111,Athletics & Sports,51bc4311498e1da2249ddc8c
4883,"8002, Zürich",47.3606,8.5325,Gärtnerei,47.36873523763634,8.534199278671746,Salad Place,51d16985498efa52a3c8f736
4884,"8002, Zürich",47.3606,8.5325,Almodobar – Bar Lounge,47.366921279925556,8.533578331853509,Bar,4b5d8d51f964a5203b6129e3
4885,"8002, Zürich",47.3606,8.5325,Ploy Thai,47.36397707754648,8.520310060228992,Thai Restaurant,50410a6ae4b0350e01ba58b5
4886,"8002, Zürich",47.3606,8.5325,Palavrion Grill,47.367221782230494,8.536048661687786,Swiss Restaurant,52583960498ef4c0e293826d
4887,"8002, Zürich",47.3606,8.5325,Yooji's Dreikönig,47.367087425584295,8.536145654979789,Sushi Restaurant,584551476c682b44fad7b788
4888,"8002, Zürich",47.3606,8.5325,Sixt rent a car,47.3673404367385,8.531439562582932,Rental Car Location,4e783590a809f5bf72ea7325
4889,"8002, Zürich",47.3606,8.5325,Hotel Motel One Zürich,47.36949251893901,8.533920890859237,Hotel,5a675e6364c8e1020c942bc9
4890,"8002, Zürich",47.3606,8.5325,Starbucks,47.35826488803279,8.522017118405621,Coffee Shop,4b5755baf964a520103228e3
4891,"8002, Zürich",47.3606,8.5325,Barfly'z,47.366028063792726,8.53677340504516,Bar,4b6afdd7f964a52026eb2be3
4892,"8002, Zürich",47.3606,8.5325,Starbucks,47.3679709040887,8.535830904521344,Coffee Shop,4b5d6c2df964a520955c29e3
4893,"8002, Zürich",47.3606,8.5325,Ascot Restaurant,47.36367608463883,8.532172389119104,Restaurant,4ef03b790e61196dc8c25a15
4894,"8002, Zürich",47.3606,8.5325,Sheraton Zurich Neues Schloss Hotel,47.36547142088256,8.53593991136222,Hotel,4b058886f964a5207ecb22e3
4895,"8002, Zürich",47.3606,8.5325,Sousou,47.36367556108474,8.532307926800963,Middle Eastern Restaurant,52e25f9c498e43c9afe362c8
4896,"8002, Zürich",47.3606,8.5325,Hürlimann Areal,47.364997,8.526056,Plaza,4b53119ef964a520fe8d27e3
4897,"8002, Zürich",47.3606,8.5325,Sprüngli,47.36446100907968,8.531263153887862,Cupcake Shop,4be7fe22aecb76b0aca05a80
4898,"8002, Zürich",47.3606,8.5325,Bürkliplatz Markt,47.367228240736424,8.540818691253662,Market,4d2bf76bb818a35d8083b48a
4899,"8002, Zürich",47.3606,8.5325,VBZ Bahnhof Enge / Bederstrasse,47.364628915120136,8.530434629024302,Tram Station,4e12b78e1495c8d31bd217b2
4900,"8002, Zürich",47.3606,8.5325,Quai 61 Deck,47.35888400391354,8.537093321645548,Bar,51c22535498e9ab6bd19fa61
4901,"8002, Zürich",47.3606,8.5325,FIFA Sportsbar 1904,47.36381570696193,8.531512775862252,Bar,56a10be5498ed39411984168
4902,"8002, Zürich",47.3606,8.5325,Vapiano,47.358452024827876,8.523066944959684,Italian Restaurant,4b310094f964a52003fe24e3
4903,"8002, Zürich",47.3606,8.5325,Migros Fitnesspark Sihlcity,47.357950105128836,8.523675987310794,Gym / Fitness Center,581679f738faeaa04566af01
4904,"8002, Zürich",47.3606,8.5325,Coop,47.35838289742696,8.523158131754505,Supermarket,4b76f0e0f964a520ae6c2ee3
4905,"8002, Zürich",47.3606,8.5325,Starbucks,47.36446563508545,8.531740007332235,Coffee Shop,4b48bcecf964a520d35426e3
4906,"8002, Zürich",47.3606,8.5325,Peek & Cloppenburg,47.35929177882017,8.52161897427979,Clothing Store,4b50a475f964a520e42a27e3
4907,"8002, Zürich",47.3606,8.5325,HATO Restaurants,47.36923513089795,8.532458811387077,Asian Restaurant,566331e2498e53d32253a14a
4908,"8002, Zürich",47.3606,8.5325,Buchhandlung Lüthy,47.35838266125789,8.523112509756075,Bookstore,4b9240e4f964a52089ee33e3
4909,"8002, Zürich",47.3606,8.5325,Jade,47.369534941918566,8.533595130969942,Nightclub,4b1f65bef964a5201a2624e3
4910,"8002, Zürich",47.3606,8.5325,Migros,47.3641790819896,8.53123272130499,Supermarket,4bbdbac8078095211cdbda91
4911,"8002, Zürich",47.3606,8.5325,Leonardo Gelateria & Bar,47.35831426581157,8.523197617975656,Ice Cream Shop,4d1c713ff8ca236ac81df630
4912,"8002, Zürich",47.3606,8.5325,Tessinerplatz,47.36294967810671,8.531541453444556,Plaza,4e0ee37bfa76d62f444d2ed7
4913,"8002, Zürich",47.3606,8.5325,Suan-Long Enge,47.363900234486344,8.531562466623496,Chinese Restaurant,4bd17fe8462cb7134f43da07
4914,"8002, Zürich",47.3606,8.5325,Silberkugel,47.36658343746798,8.534309120520899,Restaurant,4b506207f964a520d22127e3
4915,"8002, Zürich",47.3606,8.5325,Osteria & Bar Leonardo,47.35811171659904,8.522559544850932,Trattoria/Osteria,52b5b8e211d2a173ca505a62
4916,"8002, Zürich",47.3606,8.5325,Shinsen,47.36147897886797,8.521527181284448,Japanese Restaurant,4b7d25c7f964a52049b02fe3
4917,"8002, Zürich",47.3606,8.5325,VBZ Tunnelstrasse,47.36640653623463,8.532963500934919,Tram Station,4be2b48fd27a20a17d18905b
4918,"8002, Zürich",47.3606,8.5325,Migros Express,47.368300097365754,8.534337122226233,Grocery Store,4bc43f99f8219c740d17b710
4919,"8002, Zürich",47.3606,8.5325,Arena Cinemas,47.35845671653725,8.522676229476929,Multiplex,4b48bf86f964a5203c5526e3
4920,"8002, Zürich",47.3606,8.5325,VBZ Waffenplatzstrasse,47.36235500652034,8.526766297948697,Tram Station,4be2b548b02ec9b632704dc0
4921,"8002, Zürich",47.3606,8.5325,Qualipet,47.358408378534484,8.523174315863585,Pet Store,4c0391e5f423a593a663d016
4922,"8003, Zürich",47.3726,8.5161,Ooki,47.3722774666315,8.518805943275494,Japanese Restaurant,58029d2a38fa51246825c48b
4923,"8003, Zürich",47.3726,8.5161,Restaurant Gertrudhof,47.37379063895187,8.515933955106151,Swiss Restaurant,4bd9b1b32e6f0f47f7840b08
4924,"8003, Zürich",47.3726,8.5161,Da Michelangelo,47.373467910406035,8.515163788935997,Italian Restaurant,4b9f67aef964a520b12037e3
4925,"8003, Zürich",47.3726,8.5161,Raygrodski,47.374724980843595,8.516998500405832,Cocktail Bar,50baa036e4b097fc6d8ff181
4926,"8003, Zürich",47.3726,8.5161,Piazza,47.37416723293236,8.514744606595936,Café,4b39ea9ff964a5208e5f25e3
4927,"8003, Zürich",47.3726,8.5161,Miki Ramen,47.375152,8.516653,Japanese Restaurant,5526b6fa498eeab65a208ef4
4928,"8003, Zürich",47.3726,8.5161,Ristorante Santo,47.374467414308185,8.517003972886698,Italian Restaurant,553a8e3d498e9ba583b13a0b
4929,"8003, Zürich",47.3726,8.5161,Gelateria Di Berna Zürich,47.37477486586929,8.516974926733932,Ice Cream Shop,590c5c16f1fdaf5d232b35a8
4930,"8003, Zürich",47.3726,8.5161,Bei Babette,47.37477008698473,8.515128670494708,Creperie,4bdafdd463c5c9b6e0c22568
4931,"8003, Zürich",47.3726,8.5161,Bottega Berta,47.37397531637055,8.513651899719891,Italian Restaurant,4bb3b16da32876b0681302fe
4932,"8003, Zürich",47.3726,8.5161,Kafi Dihei,47.375239,8.513285,Café,4e887cc97ee6f2d919b48670
4933,"8003, Zürich",47.3726,8.5161,Zum Guten Glück,47.372743056202275,8.51970848257516,Café,4b157625f964a52030ad23e3
4934,"8003, Zürich",47.3726,8.5161,169 West,47.373884,8.518049,Café,5a101b8932b61d73c27532f1
4935,"8003, Zürich",47.3726,8.5161,KIN,47.374076573465295,8.5188527405262,Asian Restaurant,5af0266c3731ee002c8f927d
4936,"8003, Zürich",47.3726,8.5161,Le Mezzerie,47.374065674968506,8.51351112127304,Lebanese Restaurant,5948c7de93bd63761605d225
4937,"8003, Zürich",47.3726,8.5161,ViCAFE - Barista Espresso Bar,47.37027730284436,8.513542517868585,Coffee Shop,5454e061498e70afc4e53e7e
4938,"8003, Zürich",47.3726,8.5161,Grottino 77,47.370933138895246,8.516551227914679,Pizza Place,4beaefe2415e20a1aea9e5bb
4939,"8003, Zürich",47.3726,8.5161,Houdini,47.374774470283526,8.520433493195783,Movie Theater,53bcf38f498ebfa47acefc9a
4940,"8003, Zürich",47.3726,8.5161,Wirtschaft im Franz,47.37221159081591,8.519658046618051,Restaurant,5234765a11d2cb47bcbdb45a
4941,"8003, Zürich",47.3726,8.5161,Tenz,47.37611,8.515571,Tibetan Restaurant,568e9383498e39dd9ccf3f13
4942,"8003, Zürich",47.3726,8.5161,Yardbird Southern Fried Chicken,47.37334526326671,8.518943418509805,Fried Chicken Joint,59ba26b89cadd90e7eb20baa
4943,"8003, Zürich",47.3726,8.5161,La Côte,47.37166957826879,8.515998310720205,French Restaurant,4b05888af964a5209fcc22e3
4944,"8003, Zürich",47.3726,8.5161,Plüsch,47.37129618849579,8.516210256917896,Café,4b0f01c0f964a5200c5e23e3
4945,"8003, Zürich",47.3726,8.5161,Chez Nhan,47.3699572473641,8.518591035386411,Vietnamese Restaurant,4c51d8842543a593f07e8f84
4946,"8003, Zürich",47.3726,8.5161,Poli Bar,47.37311908599048,8.514565443041963,Bar,520e4fea11d29c1a156cfebc
4947,"8003, Zürich",47.3726,8.5161,By Elvis Ocakbasi Restaurant,47.3758302872625,8.51620687090528,Turkish Restaurant,522b2a257e48c45696e5d4da
4948,"8003, Zürich",47.3726,8.5161,Five Spice,47.37175244136885,8.521541106773128,Thai Restaurant,4b5c712df964a520083029e3
4949,"8003, Zürich",47.3726,8.5161,Ristorante Taverne,47.37627552691904,8.514806447655076,Italian Restaurant,4b506b12f964a520be2227e3
4950,"8003, Zürich",47.3726,8.5161,Bundeshaus zu Wiedikon,47.37358884766459,8.519773933347954,Music Venue,4bc8c6d415a7ef3bd8da7bda
4951,"8003, Zürich",47.3726,8.5161,Ararat Pizzeria,47.37556804553935,8.516486304738516,Pizza Place,4b8d92d7f964a520dd0133e3
4952,"8003, Zürich",47.3726,8.5161,Ida-Platz,47.37425490267173,8.514584589442176,Plaza,4b74f8fbf964a520c9f92de3
4953,"8003, Zürich",47.3726,8.5161,Five Spice Lochergut,47.37577962982348,8.51640084022012,Thai Restaurant,5534cf8f498e14c3cd4e92de
4954,"8003, Zürich",47.3726,8.5161,Wohnzimmer Bar,47.37401634444179,8.519986137677543,Bar,537f953f498e111511883fbf
4955,"8003, Zürich",47.3726,8.5161,Beck Arnet,47.37182859643534,8.515250351439517,Bakery,4e082fc08877394591eaa77a
4956,"8003, Zürich",47.3726,8.5161,Le Calvados,47.37422868675,8.514296682993356,Bar,4c092210a1b32d7f6b1797f0
4957,"8003, Zürich",47.3726,8.5161,Bebek,47.374571981218445,8.520956571059072,Middle Eastern Restaurant,53c575ba498e118a698bf109
4958,"8003, Zürich",47.3726,8.5161,Coop,47.37069633558443,8.516008949015943,Supermarket,4c94a8f438dd8cfa4ad3ca62
4959,"8003, Zürich",47.3726,8.5161,Tapas & Friends,47.373832581786836,8.513690664267239,Tapas Restaurant,5528198b498e28d0392c28eb
4960,"8003, Zürich",47.3726,8.5161,Restaurant Cafe Boy,47.377925786010714,8.516215153434672,Diner,4bb3353c4019a5935c9e37b8
4961,"8003, Zürich",47.3726,8.5161,Avanti Pizza,47.37305,8.520316,Pizza Place,4e78afa862e1b76aa3c88031
4962,"8003, Zürich",47.3726,8.5161,Frieda's Büxe,47.37736322362934,8.510998269310983,Bar,4cdc64e04006a1430477deb2
4963,"8003, Zürich",47.3726,8.5161,Famiglia Tremonte,47.36996434893866,8.52041870962691,Italian Restaurant,4b0a72d2f964a520202423e3
4964,"8003, Zürich",47.3726,8.5161,Mesob,47.37079983938543,8.514679310043432,Ethiopian Restaurant,51aa4d7c498e55cfafac208b
4965,"8003, Zürich",47.3726,8.5161,Huusmaa,47.374418953263245,8.522873078561476,Bar,4dc4305dfa76d685cdc066af
4966,"8003, Zürich",47.3726,8.5161,4 Tiere,47.377291,8.522008,Wine Bar,5167051ce4b0022724e3e1a9
4967,"8003, Zürich",47.3726,8.5161,Hermanseck,47.37149529399785,8.52477052493785,Swiss Restaurant,4bb085c3f964a5209f493ce3
4968,"8003, Zürich",47.3726,8.5161,Rosi,47.37642514697821,8.51627379655838,Swiss Restaurant,5a6598d36c08d126b5731683
4969,"8003, Zürich",47.3726,8.5161,La Baracca,47.37619556089106,8.522434157024838,Italian Restaurant,4f1713e1e4b067f6753c81a4
4970,"8003, Zürich",47.3726,8.5161,Equi-Table,47.377899591514144,8.521495379554397,Restaurant,5532c310498e24c6e9d7459c
4971,"8003, Zürich",47.3726,8.5161,Kulturmarkt,47.37164685801756,8.515701438738729,Event Space,4b05888bf964a520cecc22e3
4972,"8003, Zürich",47.3726,8.5161,Salon,47.369342446565646,8.52374451459366,French Restaurant,5256f4b011d2cb6b9ecbb83e
4973,"8003, Zürich",47.3726,8.5161,Caduff's Wine Loft,47.37711519219868,8.520155125586543,Swiss Restaurant,4b058888f964a520e7cb22e3
4974,"8003, Zürich",47.3726,8.5161,Lily's Stomach Supply,47.375496309882294,8.516934822400147,Thai Restaurant,56633eda498ec93669bbc89c
4975,"8003, Zürich",47.3726,8.5161,Köchlistube,47.373235870302494,8.52374209395458,Swiss Restaurant,4b55abddf964a52041eb27e3
4976,"8003, Zürich",47.3726,8.5161,Take Easy Thai,47.37532556647116,8.518127817157634,Thai Restaurant,4b45ccdef964a5207e1026e3
4977,"8003, Zürich",47.3726,8.5161,Grand Caffee Lochergut,47.37559466833167,8.517024639724745,Café,5738411a498e9e5d0a127484
4978,"8003, Zürich",47.3726,8.5161,Si o No,47.372486213477764,8.523744512903601,Pub,4b86c38ff964a520959b31e3
4979,"8003, Zürich",47.3726,8.5161,Bros Beans & Beats,47.37275764690873,8.525520261523774,Café,584c092ee9efba112c573742
4980,"8003, Zürich",47.3726,8.5161,moustache,47.3747470676789,8.52210831028058,Spa,4e971b429a528e6d370dcd4e
4981,"8003, Zürich",47.3726,8.5161,Kafi fürDich,47.37722760151853,8.523139564186314,Café,4b0f022bf964a520195e23e3
4982,"8003, Zürich",47.3726,8.5161,COFFEE,47.37267330692533,8.52616124591133,Coffee Shop,57ecb956498e29d54e2f8f63
4983,"8003, Zürich",47.3726,8.5161,SO Pizza,47.37535696996593,8.525005633362273,Pizza Place,58543a6b9c95485331cd45a7
4984,"8003, Zürich",47.3726,8.5161,New Asia Market,47.375470112990755,8.521047882672756,Grocery Store,4b484269f964a520c14a26e3
4985,"8003, Zürich",47.3726,8.5161,Kobal,47.37559946130362,8.524345722208967,Indian Restaurant,4b261e9df964a520947824e3
4986,"8003, Zürich",47.3726,8.5161,vagabundo,47.37441451790604,8.521949333908234,Bar,54394b78498e06241fdd64f0
4987,"8003, Zürich",47.3726,8.5161,Xenix,47.37532830728148,8.525835478898946,Indie Movie Theater,4b1b7392f964a52075fb23e3
4988,"8003, Zürich",47.3726,8.5161,Shangrila Tibetan Restaurant,47.369823,8.510164,Asian Restaurant,4b5ed784f964a5209d9a29e3
4989,"8003, Zürich",47.3726,8.5161,Z am Park,47.37641880763069,8.51151309258075,Café,4b6c5795f964a5201b322ce3
4990,"8003, Zürich",47.3726,8.5161,John Baker,47.376282010318235,8.526332291424712,Bakery,56dab14c498e2e8d3f920e40
4991,"8003, Zürich",47.3726,8.5161,Migros MM,47.370081642229486,8.508404245124739,Supermarket,4c8b9bfd6418a1437fa3eace
4992,"8003, Zürich",47.3726,8.5161,Café du Bonheur,47.37969690117899,8.516199281492552,Bar,51af8be6498ea309db82eb84
